date,SX5T Index
2013-08-13,5116.71
2013-08-14,5135.55
2013-08-15,5106.34
2013-08-16,5139.51
2013-08-19,5083.83
2013-08-20,5020.14
2013-08-21,4996.01
2013-08-22,5063.96
2013-08-23,5088.68
2013-08-26,5080.4
2013-08-27,4950.43
2013-08-28,4938.77
2013-08-29,4967.04
2013-08-30,4900.51
2013-09-02,4995.45
2013-09-03,4958.1
2013-09-04,4967.0
2013-09-05,4995.65
2013-09-06,5048.26
2013-09-09,5039.05
2013-09-10,5134.66
2013-09-11,5156.35
2013-09-12,5153.88
2013-09-13,5162.95
2013-09-16,5212.52
2013-09-17,5205.88
2013-09-18,5238.24
2013-09-19,5287.37
2013-09-20,5271.15
2013-09-23,5237.05
2013-09-24,5269.65
2013-09-25,5277.61
2013-09-26,5269.75
2013-09-27,5263.18
2013-09-30,5217.26
2013-10-01,5289.16
2013-10-02,5262.64
2013-10-03,5233.44
2013-10-04,5280.67
2013-10-07,5271.16
2013-10-08,5235.65
2013-10-09,5238.15
2013-10-10,5354.78
2013-10-11,5363.56
2013-10-14,5369.71
2013-10-15,5418.17
2013-10-16,5441.67
2013-10-17,5432.63
2013-10-18,5473.99
2013-10-21,5465.58
2013-10-22,5496.47
2013-10-23,5444.84
2013-10-24,5484.18
2013-10-25,5476.13
2013-10-28,5453.65
2013-10-29,5505.26
2013-10-30,5487.3
2013-10-31,5536.49
2013-11-01,5507.96
2013-11-04,5524.67
2013-11-05,5479.09
2013-11-06,5520.37
2013-11-07,5496.13
2013-11-08,5481.54
2013-11-11,5514.52
2013-11-12,5481.73
2013-11-13,5458.31
2013-11-14,5517.06
2013-11-15,5521.17
2013-11-18,5569.56
2013-11-19,5511.49
2013-11-20,5508.15
2013-11-21,5502.75
2013-11-22,5523.8
2013-11-25,5554.11
2013-11-26,5535.8
2013-11-27,5572.01
2013-11-28,5590.32
2013-11-29,5579.89
2013-12-02,5562.88
2013-12-03,5448.35
2013-12-04,5408.37
2013-12-05,5338.6
2013-12-06,5388.19
2013-12-09,5403.98
2013-12-10,5353.7
2013-12-11,5329.2
2013-12-12,5294.51
2013-12-13,5283.3
2013-12-16,5388.87
2013-12-17,5321.92
2013-12-18,5382.21
2013-12-19,5483.44
2013-12-20,5516.55
2013-12-23,5556.45
2013-12-24,5560.01
2013-12-27,5629.66
2013-12-30,5610.78
2013-12-31,5625.37
2014-01-02,5536.59
2014-01-03,5562.83
2014-01-06,5553.29
2014-01-07,5628.93
2014-01-08,5628.39
2014-01-09,5591.46
2014-01-10,5616.6
2014-01-13,5632.17
2014-01-14,5645.91
2014-01-15,5739.06
2014-01-16,5705.45
2014-01-17,5712.5
2014-01-20,5710.83
2014-01-21,5710.65
2014-01-22,5707.39
2014-01-23,5645.46
2014-01-24,5484.49
2014-01-27,5459.9
2014-01-28,5503.32
2014-01-29,5459.49
2014-01-30,5488.22
2014-01-31,5464.05
2014-02-03,5373.4
2014-02-04,5370.73
2014-02-05,5371.83
2014-02-06,5459.37
2014-02-07,5509.6
2014-02-10,5498.78
2014-02-11,5579.58
2014-02-12,5611.87
2014-02-13,5617.42
2014-02-14,5655.68
2014-02-17,5655.43
2014-02-18,5652.75
2014-02-19,5658.85
2014-02-20,5660.28
2014-02-21,5678.56
2014-02-24,5725.06
2014-02-25,5725.35
2014-02-26,5708.51
2014-02-27,5684.48
2014-02-28,5710.4
2014-03-03,5537.71
2014-03-04,5687.01
2014-03-05,5687.12
2014-03-06,5702.65
2014-03-07,5613.38
2014-03-10,5608.81
2014-03-11,5608.38
2014-03-12,5559.25
2014-03-13,5475.98
2014-03-14,5448.95
2014-03-17,5529.74
2014-03-18,5574.29
2014-03-19,5579.02
2014-03-20,5601.75
2014-03-21,5615.52
2014-03-24,5539.32
2014-03-25,5618.66
2014-03-26,5679.51
2014-03-27,5685.99
2014-03-28,5756.18
2014-03-31,5738.78
2014-04-01,5783.67
2014-04-02,5785.7
2014-04-03,5820.74
2014-04-04,5863.53
2014-04-07,5783.0
2014-04-08,5767.92
2014-04-09,5777.24
2014-04-10,5727.64
2014-04-11,5661.65
2014-04-14,5694.01
2014-04-15,5621.2
2014-04-16,5708.01
2014-04-17,5739.13
2014-04-22,5818.93
2014-04-23,5775.81
2014-04-24,5801.76
2014-04-25,5726.5
2014-04-28,5760.05
2014-04-29,5839.25
2014-04-30,5826.36
2014-05-01,5826.86
2014-05-02,5798.12
2014-05-05,5795.78
2014-05-06,5756.49
2014-05-07,5781.15
2014-05-08,5868.09
2014-05-09,5831.09
2014-05-12,5882.18
2014-05-13,5891.0
2014-05-14,5892.02
2014-05-15,5805.4
2014-05-16,5830.83
2014-05-19,5833.51
2014-05-20,5825.81
2014-05-21,5868.44
2014-05-22,5871.95
2014-05-23,5902.46
2014-05-26,5970.84
2014-05-27,5979.68
2014-05-28,5985.54
2014-05-29,5983.73
2014-05-30,5983.63
2014-06-02,5994.57
2014-06-03,5982.09
2014-06-04,5976.35
2014-06-05,6030.1
2014-06-06,6080.36
2014-06-09,6100.62
2014-06-10,6116.39
2014-06-11,6071.94
2014-06-12,6063.08
2014-06-13,6060.41
2014-06-16,6020.87
2014-06-17,6046.54
2014-06-18,6053.7
2014-06-19,6120.38
2014-06-20,6097.42
2014-06-23,6062.84
2014-06-24,6066.96
2014-06-25,6009.54
2014-06-26,5974.22
2014-06-27,5964.34
2014-06-30,5965.07
2014-07-01,6021.37
2014-07-02,6009.43
2014-07-03,6080.53
2014-07-04,6044.88
2014-07-07,5971.78
2014-07-08,5885.76
2014-07-09,5920.36
2014-07-10,5824.4
2014-07-11,5836.35
2014-07-14,5889.6
2014-07-15,5834.38
2014-07-16,5925.39
2014-07-17,5841.92
2014-07-18,5853.73
2014-07-21,5803.52
2014-07-22,5900.01
2014-07-23,5907.24
2014-07-24,5957.07
2014-07-25,5873.68
2014-07-28,5867.32
2014-07-29,5902.46
2014-07-30,5863.02
2014-07-31,5763.65
2014-08-01,5684.2
2014-08-04,5680.31
2014-08-05,5683.52
2014-08-06,5644.25
2014-08-07,5574.89
2014-08-08,5563.7
2014-08-11,5639.06
2014-08-12,5595.05
2014-08-13,5654.99
2014-08-14,5658.68
2014-08-15,5613.09
2014-08-18,5686.96
2014-08-19,5719.64
2014-08-20,5705.56
2014-08-21,5781.54
2014-08-22,5733.32
2014-08-25,5857.22
2014-08-26,5916.57
2014-08-27,5911.17
2014-08-28,5855.64
2014-08-29,5870.8
2014-09-01,5875.28
2014-09-02,5884.97
2014-09-03,5956.31
2014-09-04,6064.4
2014-09-05,6060.69
2014-09-08,6046.43
2014-09-09,6005.52
2014-09-10,6003.17
2014-09-11,5991.32
2014-09-12,5986.35
2014-09-15,5980.11
2014-09-16,5961.66
2014-09-17,5990.73
2014-09-18,6053.52
2014-09-19,6056.99
2014-09-22,6031.08
2014-09-23,5938.57
2014-09-24,6009.1
2014-09-25,5931.85
2014-09-26,5963.85
2014-09-29,5904.48
2014-09-30,5976.71
2014-10-01,5919.55
2014-10-02,5755.28
2014-10-03,5805.22
2014-10-06,5815.03
2014-10-07,5710.23
2014-10-08,5656.89
2014-10-09,5636.77
2014-10-10,5542.37
2014-10-13,5556.65
2014-10-14,5561.6
2014-10-15,5360.63
2014-10-16,5327.46
2014-10-17,5489.79
2014-10-20,5429.19
2014-10-21,5548.18
2014-10-22,5579.84
2014-10-23,5646.17
2014-10-24,5620.35
2014-10-27,5561.88
2014-10-28,5631.07
2014-10-29,5605.59
2014-10-30,5630.6
2014-10-31,5774.19
2014-11-03,5717.04
2014-11-04,5627.86
2014-11-05,5734.15
2014-11-06,5754.78
2014-11-07,5685.87
2014-11-10,5740.92
2014-11-11,5760.06
2014-11-12,5655.44
2014-11-13,5673.07
2014-11-14,5678.98
2014-11-17,5725.02
2014-11-18,5791.14
2014-11-19,5799.26
2014-11-20,5760.43
2014-11-21,5931.29
2014-11-24,5963.74
2014-11-25,5990.59
2014-11-26,5990.45
2014-11-27,6025.44
2014-11-28,6036.59
2014-12-01,6003.13
2014-12-02,6015.51
2014-12-03,6032.92
2014-12-04,5928.02
2014-12-05,6088.84
2014-12-08,6034.23
2014-12-09,5875.91
2014-12-10,5853.94
2014-12-11,5869.12
2014-12-12,5698.57
2014-12-15,5544.65
2014-12-16,5669.34
2014-12-17,5673.07
2014-12-18,5862.26
2014-12-19,5839.05
2014-12-22,5866.62
2014-12-23,5936.47
2014-12-24,5921.94
2014-12-29,5922.89
2014-12-30,5831.37
2014-12-31,5850.85
2015-01-02,5837.86
2015-01-05,5621.6
2015-01-06,5593.26
2015-01-07,5628.37
2015-01-08,5829.74
2015-01-09,5658.33
2015-01-12,5735.09
2015-01-13,5827.47
2015-01-14,5749.58
2015-01-15,5875.54
2015-01-16,5959.06
2015-01-19,5993.79
2015-01-20,6038.48
2015-01-21,6084.65
2015-01-22,6183.13
2015-01-23,6294.6
2015-01-26,6353.65
2015-01-27,6276.04
2015-01-28,6256.32
2015-01-29,6280.29
2015-01-30,6242.31
2015-02-02,6277.09
2015-02-03,6359.16
2015-02-04,6361.68
2015-02-05,6350.55
2015-02-06,6330.44
2015-02-09,6236.53
2015-02-10,6302.44
2015-02-11,6285.69
2015-02-12,6366.67
2015-02-13,6422.53
2015-02-16,6395.9
2015-02-17,6405.47
2015-02-18,6456.44
2015-02-19,6497.96
2015-02-20,6502.52
2015-02-23,6556.64
2015-02-24,6607.9
2015-02-25,6597.99
2015-02-26,6659.76
2015-02-27,6704.59
2015-03-02,6689.85
2015-03-03,6611.65
2015-03-04,6675.59
2015-03-05,6740.38
2015-03-06,6739.27
2015-03-09,6725.59
2015-03-10,6645.44
2015-03-11,6798.73
2015-03-12,6783.42
2015-03-13,6811.16
2015-03-16,6905.32
2015-03-17,6840.88
2015-03-18,6834.1
2015-03-19,6838.21
2015-03-20,6941.31
2015-03-23,6893.91
2015-03-24,6955.09
2015-03-25,6866.92
2015-03-26,6840.35
2015-03-27,6857.57
2015-03-30,6950.4
2015-03-31,6893.69
2015-04-01,6926.33
2015-04-02,6932.31
2015-04-07,7032.03
2015-04-08,6983.36
2015-04-09,7056.43
2015-04-10,7121.67
2015-04-13,7144.11
2015-04-14,7066.46
2015-04-15,7101.98
2015-04-16,7005.2
2015-04-17,6860.17
2015-04-20,6942.32
2015-04-21,6948.54
2015-04-22,6958.09
2015-04-23,6909.55
2015-04-24,6943.87
2015-04-27,7052.7
2015-04-28,6947.92
2015-04-29,6764.08
2015-04-30,6765.2
2015-05-01,6765.2
2015-05-04,6807.33
2015-05-05,6646.8
2015-05-06,6670.99
2015-05-07,6676.23
2015-05-08,6853.56
2015-05-11,6819.51
2015-05-12,6727.03
2015-05-13,6691.12
2015-05-14,6785.07
2015-05-15,6730.16
2015-05-18,6771.2
2015-05-19,6925.06
2015-05-20,6953.0
2015-05-21,6965.19
2015-05-22,6953.8
2015-05-25,6908.95
2015-05-26,6842.69
2015-05-27,6962.87
2015-05-28,6908.5
2015-05-29,6757.26
2015-06-01,6767.05
2015-06-02,6742.18
2015-06-03,6783.68
2015-06-04,6731.73
2015-06-05,6643.97
2015-06-08,6569.6
2015-06-09,6547.79
2015-06-10,6681.09
2015-06-11,6729.29
2015-06-12,6636.19
2015-06-15,6513.6
2015-06-16,6543.96
2015-06-17,6496.85
2015-06-18,6539.12
2015-06-19,6549.25
2015-06-22,6817.33
2015-06-23,6874.02
2015-06-24,6845.54
2015-06-25,6845.47
2015-06-26,6865.3
2015-06-29,6576.25
2015-06-30,6491.71
2015-07-01,6628.16
2015-07-02,6566.51
2015-07-03,6527.69
2015-07-06,6382.49
2015-07-07,6247.82
2015-07-08,6310.99
2015-07-09,6486.49
2015-07-10,6692.79
2015-07-13,6809.67
2015-07-14,6841.46
2015-07-15,6873.09
2015-07-16,6973.97
2015-07-17,6962.45
2015-07-20,6993.26
2015-07-21,6920.0
2015-07-22,6896.52
2015-07-23,6894.73
2015-07-24,6829.03
2015-07-27,6664.17
2015-07-28,6741.98
2015-07-29,6782.61
2015-07-30,6798.28
2015-07-31,6830.33
2015-08-03,6897.9
2015-08-04,6867.37
2015-08-05,6976.37
2015-08-06,6961.85
2015-08-07,6905.98
2015-08-10,6976.49
2015-08-11,6844.23
2015-08-12,6614.78
2015-08-13,6675.04
2015-08-14,6627.36
2015-08-17,6640.4
2015-08-18,6635.6
2015-08-19,6511.19
2015-08-20,6366.23
2015-08-21,6164.58
2015-08-24,5834.5
2015-08-25,6109.06
2015-08-26,6019.3
2015-08-27,6228.21
2015-08-28,6239.24
2015-08-31,6207.06
2015-09-01,6053.47
2015-09-02,6072.7
2015-09-03,6207.92
2015-09-04,6037.37
2015-09-07,6071.0
2015-09-08,6139.1
2015-09-09,6207.71
2015-09-10,6114.99
2015-09-11,6051.96
2015-09-14,6028.59
2015-09-15,6089.3
2015-09-16,6173.19
2015-09-17,6180.78
2015-09-18,5993.81
2015-09-21,6048.2
2015-09-22,5841.81
2015-09-23,5849.3
2015-09-24,5734.12
2015-09-25,5912.29
2015-09-28,5775.23
2015-09-29,5757.03
2015-09-30,5891.58
2015-10-01,5831.49
2015-10-02,5867.85
2015-10-05,6063.27
2015-10-06,6119.73
2015-10-07,6131.72
2015-10-08,6128.98
2015-10-09,6177.16
2015-10-12,6171.49
2015-10-13,6123.63
2015-10-14,6067.15
2015-10-15,6156.97
2015-10-16,6206.61
2015-10-19,6220.14
2015-10-20,6190.78
2015-10-21,6222.18
2015-10-22,6375.97
2015-10-23,6514.22
2015-10-26,6492.91
2015-10-27,6429.04
2015-10-28,6505.24
2015-10-29,6491.77
2015-10-30,6500.98
2015-11-02,6531.91
2015-11-03,6547.84
2015-11-04,6541.13
2015-11-05,6556.97
2015-11-06,6596.39
2015-11-09,6501.57
2015-11-10,6515.58
2015-11-11,6559.36
2015-11-12,6446.52
2015-11-13,6395.05
2015-11-16,6398.06
2015-11-17,6568.76
2015-11-18,6534.2
2015-11-19,6566.59
2015-11-20,6573.3
2015-11-23,6559.6
2015-11-24,6491.71
2015-11-25,6591.6
2015-11-26,6661.19
2015-11-27,6642.86
2015-11-30,6676.11
2015-12-01,6625.81
2015-12-02,6604.91
2015-12-03,6366.27
2015-12-04,6342.31
2015-12-07,6399.25
2015-12-08,6279.74
2015-12-09,6241.18
2015-12-10,6227.4
2015-12-11,6100.26
2015-12-14,5978.42
2015-12-15,6173.19
2015-12-16,6183.23
2015-12-17,6296.9
2015-12-18,6209.78
2015-12-21,6122.33
2015-12-22,6124.82
2015-12-23,6262.7
2015-12-24,6258.48
2015-12-28,6205.18
2015-12-29,6315.29
2015-12-30,6265.19
2015-12-31,6226.2
2016-01-04,6030.39
2016-01-05,6055.63
2016-01-06,5981.92
2016-01-07,5877.8
2016-01-08,5780.21
2016-01-11,5768.83
2016-01-12,5842.6
2016-01-13,5858.54
2016-01-14,5765.09
2016-01-15,5628.75
2016-01-18,5596.16
2016-01-19,5682.13
2016-01-20,5495.5
2016-01-21,5612.42
2016-01-22,5763.59
2016-01-25,5722.73
2016-01-26,5781.94
2016-01-27,5808.05
2016-01-28,5685.82
2016-01-29,5811.15
2016-02-01,5766.89
2016-02-02,5634.87
2016-02-03,5529.46
2016-02-04,5547.17
2016-02-05,5497.7
2016-02-08,5317.8
2016-02-09,5224.89
2016-02-10,5325.21
2016-02-11,5117.68
2016-02-12,5262.43
2016-02-15,5410.78
2016-02-16,5386.71
2016-02-17,5532.71
2016-02-18,5527.79
2016-02-19,5481.78
2016-02-22,5601.81
2016-02-23,5512.97
2016-02-24,5384.78
2016-02-25,5493.95
2016-02-26,5592.74
2016-02-29,5624.4
2016-03-01,5721.09
2016-03-02,5770.26
2016-03-03,5752.56
2016-03-04,5799.31
2016-03-07,5768.26
2016-03-08,5731.84
2016-03-09,5758.89
2016-03-10,5672.19
2016-03-11,5868.9
2016-03-14,5903.61
2016-03-15,5856.31
2016-03-16,5846.47
2016-03-17,5810.29
2016-03-18,5842.11
2016-03-21,5824.15
2016-03-22,5828.85
2016-03-23,5812.98
2016-03-24,5706.58
2016-03-29,5741.24
2016-03-30,5816.2
2016-03-31,5741.36
2016-04-01,5642.66
2016-04-04,5659.86
2016-04-05,5524.33
2016-04-06,5560.65
2016-04-07,5495.28
2016-04-08,5572.61
2016-04-11,5596.06
2016-04-12,5630.24
2016-04-13,5816.06
2016-04-14,5857.52
2016-04-15,5845.04
2016-04-18,5865.05
2016-04-19,5960.01
2016-04-20,6016.56
2016-04-21,6034.12
2016-04-22,6013.88
2016-04-25,5968.88
2016-04-26,5979.73
2016-04-27,6001.2
2016-04-28,5998.26
2016-04-29,5816.35
2016-05-02,5836.88
2016-05-03,5725.43
2016-05-04,5657.19
2016-05-05,5673.58
2016-05-06,5671.52
2016-05-09,5708.19
2016-05-10,5760.09
2016-05-11,5717.07
2016-05-12,5675.96
2016-05-13,5721.62
2016-05-16,5717.54
2016-05-17,5692.74
2016-05-18,5728.28
2016-05-19,5658.56
2016-05-20,5741.79
2016-05-23,5696.97
2016-05-24,5846.91
2016-05-25,5950.29
2016-05-26,5974.15
2016-05-27,5988.29
2016-05-30,6010.72
2016-05-31,5959.11
2016-06-01,5911.04
2016-06-02,5906.85
2016-06-03,5836.14
2016-06-06,5849.01
2016-06-07,5924.58
2016-06-08,5883.8
2016-06-09,5826.1
2016-06-10,5674.22
2016-06-13,5561.97
2016-06-14,5452.16
2016-06-15,5516.7
2016-06-16,5495.27
2016-06-17,5555.43
2016-06-20,5740.96
2016-06-21,5790.33
2016-06-22,5811.75
2016-06-23,5928.02
2016-06-24,5417.2
2016-06-27,5263.73
2016-06-28,5383.22
2016-06-29,5526.66
2016-06-30,5590.19
2016-07-01,5625.95
2016-07-04,5586.25
2016-07-05,5492.03
2016-07-06,5392.68
2016-07-07,5429.26
2016-07-08,5542.34
2016-07-11,5634.74
2016-07-12,5728.71
2016-07-13,5714.45
2016-07-14,5786.58
2016-07-15,5777.95
2016-07-18,5759.43
2016-07-19,5724.14
2016-07-20,5794.14
2016-07-21,5797.17
2016-07-22,5804.46
2016-07-25,5806.4
2016-07-26,5817.49
2016-07-27,5859.59
2016-07-28,5794.39
2016-07-29,5842.57
2016-08-01,5796.76
2016-08-02,5678.9
2016-08-03,5686.87
2016-08-04,5729.71
2016-08-05,5812.92
2016-08-08,5830.93
2016-08-09,5921.35
2016-08-10,5900.4
2016-08-11,5960.17
2016-08-12,5952.16
2016-08-15,5955.5
2016-08-16,5895.97
2016-08-17,5826.28
2016-08-18,5855.14
2016-08-19,5802.16
2016-08-22,5786.84
2016-08-23,5852.07
2016-08-24,5881.11
2016-08-25,5840.26
2016-08-26,5884.56
2016-08-29,5861.38
2016-08-30,5924.43
2016-08-31,5909.53
2016-09-01,5898.51
2016-09-02,6020.19
2016-09-05,6016.13
2016-09-06,6001.47
2016-09-07,6043.49
2016-09-08,6027.62
2016-09-09,5968.31
2016-09-12,5889.49
2016-09-13,5815.06
2016-09-14,5795.7
2016-09-15,5813.03
2016-09-16,5737.74
2016-09-19,5804.58
2016-09-20,5797.83
2016-09-21,5831.71
2016-09-22,5967.62
2016-09-23,5929.72
2016-09-26,5819.38
2016-09-27,5812.62
2016-09-28,5852.29
2016-09-29,5853.2
2016-09-30,5874.06
2016-10-03,5867.95
2016-10-04,5928.63
2016-10-05,5922.32
2016-10-06,5913.13
2016-10-07,5872.02
2016-10-10,5940.87
2016-10-11,5911.38
2016-10-12,5888.28
2016-10-13,5823.7
2016-10-14,5921.86
2016-10-17,5889.62
2016-10-18,5966.09
2016-10-19,5983.62
2016-10-20,6024.11
2016-10-21,6026.11
2016-10-24,6057.85
2016-10-25,6045.22
2016-10-26,6032.63
2016-10-27,6042.08
2016-10-28,6030.48
2016-10-31,5983.87
2016-11-01,5921.01
2016-11-02,5836.84
2016-11-03,5823.75
2016-11-04,5786.61
2016-11-07,5893.86
2016-11-08,5922.29
2016-11-09,5986.65
2016-11-10,5967.65
2016-11-11,5935.19
2016-11-14,5954.34
2016-11-15,5979.95
2016-11-16,5934.15
2016-11-17,5964.4
2016-11-18,5923.3
2016-11-21,5947.1
2016-11-22,5969.39
2016-11-23,5945.49
2016-11-24,5962.07
2016-11-25,5977.32
2016-11-28,5915.41
2016-11-29,5958.58
2016-11-30,5984.45
2016-12-01,5943.98
2016-12-02,5912.9
2016-12-05,5987.5
2016-12-06,6081.67
2016-12-07,6163.03
2016-12-08,6248.45
2016-12-09,6271.48
2016-12-12,6274.56
2016-12-13,6348.32
2016-12-14,6299.29
2016-12-15,6373.87
2016-12-16,6392.5
2016-12-19,6390.28
2016-12-20,6432.57
2016-12-21,6418.72
2016-12-22,6416.28
2016-12-23,6425.02
2016-12-27,6433.97
2016-12-28,6434.35
2016-12-29,6420.69
2016-12-30,6457.51
2017-01-02,6493.13
2017-01-03,6505.58
2017-01-04,6510.49
2017-01-05,6510.27
2017-01-06,6519.48
2017-01-09,6495.53
2017-01-10,6491.36
2017-01-11,6494.76
2017-01-12,6453.05
2017-01-13,6526.95
2017-01-16,6468.43
2017-01-17,6449.81
2017-01-18,6467.39
2017-01-19,6460.18
2017-01-20,6478.08
2017-01-23,6427.74
2017-01-24,6444.41
2017-01-25,6532.04
2017-01-26,6518.25
2017-01-27,6487.22
2017-01-30,6409.34
2017-01-31,6346.4
2017-02-01,6401.87
2017-02-02,6397.99
2017-02-03,6436.35
2017-02-06,6367.91
2017-02-07,6362.8
2017-02-08,6367.38
2017-02-09,6446.81
2017-02-10,6433.12
2017-02-13,6500.79
2017-02-14,6507.98
2017-02-15,6537.13
2017-02-16,6512.22
2017-02-17,6507.83
2017-02-20,6514.86
2017-02-21,6567.86
2017-02-22,6567.73
2017-02-23,6557.28
2017-02-24,6498.54
2017-02-27,6508.78
2017-02-28,6529.07
2017-03-01,6667.9
2017-03-02,6657.1
2017-03-03,6693.85
2017-03-06,6662.52
2017-03-07,6657.91
2017-03-08,6666.76
2017-03-09,6707.54
2017-03-10,6720.08
2017-03-13,6718.55
2017-03-14,6686.97
2017-03-15,6706.41
2017-03-16,6766.69
2017-03-17,6783.3
2017-03-20,6764.84
2017-03-21,6749.37
2017-03-22,6731.82
2017-03-23,6793.76
2017-03-24,6777.98
2017-03-27,6765.2
2017-03-28,6820.18
2017-03-29,6840.25
2017-03-30,6859.61
2017-03-31,6897.74
2017-04-03,6844.6
2017-04-04,6861.79
2017-04-05,6843.89
2017-04-06,6877.37
2017-04-07,6889.66
2017-04-10,6859.38
2017-04-11,6838.89
2017-04-12,6835.87
2017-04-13,6795.96
2017-04-18,6723.78
2017-04-19,6747.33
2017-04-20,6784.88
2017-04-21,6785.35
2017-04-24,7058.04
2017-04-25,7071.12
2017-04-26,7062.34
2017-04-27,7037.64
2017-04-28,7033.08
2017-05-01,7033.08
2017-05-02,7081.61
2017-05-03,7097.54
2017-05-04,7188.89
2017-05-05,7257.27
2017-05-08,7226.65
2017-05-09,7240.49
2017-05-10,7237.91
2017-05-11,7198.23
2017-05-12,7229.27
2017-05-15,7248.38
2017-05-16,7257.34
2017-05-17,7144.3
2017-05-18,7099.24
2017-05-19,7149.51
2017-05-22,7134.17
2017-05-23,7171.06
2017-05-24,7156.32
2017-05-25,7152.19
2017-05-26,7141.16
2017-05-29,7141.02
2017-05-30,7111.84
2017-05-31,7102.26
2017-06-01,7132.74
2017-06-02,7182.34
2017-06-05,7160.94
2017-06-06,7110.18
2017-06-07,7099.49
2017-06-08,7129.57
2017-06-09,7173.98
2017-06-12,7092.68
2017-06-13,7120.54
2017-06-14,7101.22
2017-06-15,7057.79
2017-06-16,7094.67
2017-06-19,7166.77
2017-06-20,7128.87
2017-06-21,7116.25
2017-06-22,7119.06
2017-06-23,7094.87
2017-06-26,7131.09
2017-06-27,7084.16
2017-06-28,7078.9
2017-06-29,6950.02
2017-06-30,6891.06
2017-07-03,6991.04
2017-07-04,6967.38
2017-07-05,6967.74
2017-07-06,6935.02
2017-07-07,6938.58
2017-07-10,6967.07
2017-07-11,6939.86
2017-07-12,7041.52
2017-07-13,7066.75
2017-07-14,7062.97
2017-07-17,7043.77
2017-07-18,6968.3
2017-07-19,7011.57
2017-07-20,7009.99
2017-07-21,6914.28
2017-07-24,6918.74
2017-07-25,6959.54
2017-07-26,6994.9
2017-07-27,6998.83
2017-07-28,6947.91
2017-07-31,6911.1
2017-08-01,6967.26
2017-08-02,6933.35
2017-08-03,6948.9
2017-08-04,7033.55
2017-08-07,7030.3
2017-08-08,7050.03
2017-08-09,6955.4
2017-08-10,6885.4
2017-08-11,6830.87
2017-08-14,6919.74
2017-08-15,6942.3
2017-08-16,6987.74
2017-08-17,6942.41
2017-08-18,6910.46
2017-08-21,6865.33
2017-08-22,6929.62
2017-08-23,6895.61
2017-08-24,6907.85
2017-08-25,6895.45
2017-08-28,6860.31
2017-08-29,6794.52
2017-08-30,6825.59
2017-08-31,6861.2
2017-09-01,6906.14
2017-09-04,6878.26
2017-09-05,6859.98
2017-09-06,6885.93
2017-09-07,6914.09
2017-09-08,6914.16
2017-09-11,7009.42
2017-09-12,7044.26
2017-09-13,7065.47
2017-09-14,7072.18
2017-09-15,7050.26
2017-09-18,7074.9
2017-09-19,7083.81
2017-09-20,7072.52
2017-09-21,7100.7
2017-09-22,7104.37
2017-09-25,7100.31
2017-09-26,7097.45
2017-09-27,7135.16
2017-09-28,7152.15
2017-09-29,7214.8
2017-10-02,7230.52
2017-10-03,7236.64
2017-10-04,7214.91
2017-10-05,7252.3
2017-10-06,7233.23
2017-10-09,7247.63
2017-10-10,7224.14
2017-10-11,7242.65
2017-10-12,7238.94
2017-10-13,7236.95
2017-10-16,7240.4
2017-10-17,7243.41
2017-10-18,7268.81
2017-10-19,7233.53
2017-10-20,7239.56
2017-10-23,7247.16
2017-10-24,7250.8
2017-10-25,7212.19
2017-10-26,7304.05
2017-10-27,7334.23
2017-10-30,7354.2
2017-10-31,7378.27
2017-11-01,7425.37
2017-11-02,7409.5
2017-11-03,7411.83
2017-11-06,7396.57
2017-11-07,7349.97
2017-11-08,7342.47
2017-11-09,7257.02
2017-11-10,7219.38
2017-11-13,7180.74
2017-11-14,7146.72
2017-11-15,7125.3
2017-11-16,7163.65
2017-11-17,7128.81
2017-11-20,7156.83
2017-11-21,7192.82
2017-11-22,7159.34
2017-11-23,7178.27
2017-11-24,7196.66
2017-11-27,7162.08
2017-11-28,7201.21
2017-11-29,7214.11
2017-11-30,7173.95
2017-12-01,7088.79
2017-12-04,7186.59
2017-12-05,7177.18
2017-12-06,7159.07
2017-12-07,7182.33
2017-12-08,7219.14
2017-12-11,7200.57
2017-12-12,7239.17
2017-12-13,7201.77
2017-12-14,7150.44
2017-12-15,7159.1
2017-12-18,7257.42
2017-12-19,7205.94
2017-12-20,7146.46
2017-12-21,7182.92
2017-12-22,7147.94
2017-12-27,7141.47
2017-12-28,7089.44
2017-12-29,7048.52
2017-12-31,7048.52
2018-01-02,7020.8
2018-01-03,7060.42
2018-01-04,7179.11
2018-01-05,7257.05
2018-01-08,7274.8
2018-01-09,7287.71
2018-01-10,7261.48
2018-01-11,7234.05
2018-01-12,7269.01
2018-01-15,7267.4
2018-01-16,7287.91
2018-01-17,7269.35
2018-01-18,7285.7
2018-01-19,7342.37
2018-01-22,7376.78
2018-01-23,7390.88
2018-01-24,7332.38
2018-01-25,7306.06
2018-01-26,7340.8
2018-01-29,7332.01
2018-01-30,7261.26
2018-01-31,7266.37
2018-02-01,7208.85
2018-02-02,7099.9
2018-02-05,7010.22
2018-02-06,6841.23
2018-02-07,6961.35
2018-02-08,6805.74
2018-02-09,6702.34
2018-02-12,6787.5
2018-02-13,6732.44
2018-02-14,6790.68
2018-02-15,6832.0
2018-02-16,6906.92
2018-02-19,6868.61
2018-02-20,6923.62
2018-02-21,6913.7
2018-02-22,6917.38
2018-02-23,6936.47
